tempreature,humidity,water_level,Water_pump_actuator_ON
31,42,0,1
31,41,0,1
31,41,53,1
31,44,0,1
31,44,0,1
31,41,0,1
31,43,0,1
31,41,0,1
31,42,0,1
31,44,0,1
31,43,0,1
31,41,2,1
31,42,19,1
31,43,0,1
31,44,0,1
31,42,0,1
31,42,2,1
31,41,0,1
31,42,0,1
31,42,2,1
31,41,0,1
31,43,0,1
31,41,7,1
31,42,0,1
31,41,0,1
31,42,0,1
31,41,0,1
31,43,0,1
31,42,0,1
31,43,3,1
31,42,0,1
31,44,0,1
31,44,6,1
31,43,0,1
31,42,0,1
31,41,0,1
31,42,0,1
31,44,0,1
31,43,0,1
31,41,0,1
31,42,0,1
31,41,0,1
31,41,0,1
31,42,0,1
31,43,0,1
31,44,0,1
31,43,0,1
31,44,0,1
31,42,0,1
31,43,0,1
31,44,0,1
31,45,0,1
31,44,0,1
31,44,28,1
31,45,0,1
31,46,0,1
31,44,0,1
31,45,0,1
31,46,0,1
31,47,0,1
31,47,9,1
31,44,0,1
31,45,0,1
31,44,0,1
31,47,0,1
31,46,0,1
31,47,0,1
31,40,0,1
31,42,0,1
31,43,0,1
31,42,0,1
31,43,5,1
31,42,0,1
31,41,0,1
31,44,0,1
31,43,0,1
31,42,0,1
31,44,100,0
31,44,0,1
31,42,0,1
31,43,0,1
31,44,0,1
31,41,0,1
31,44,0,1
31,43,0,1
31,41,0,1
31,42,0,1
31,41,0,1
31,41,0,1
31,42,0,1
31,43,0,1
31,44,94,0
31,44,0,1
31,42,0,1
31,41,0,1
31,42,0,1
31,43,0,1
31,44,0,1
31,41,0,1
31,41,0,1
31,42,0,1
31,40,0,1
31,43,0,1
31,41,0,1
31,42,0,1
31,40,0,1
31,41,0,1
31,42,0,1
31,43,0,1
31,44,0,1
31,43,0,1
31,42,0,1
31,41,0,1
31,43,0,1
31,42,0,1
31,41,0,1
31,41,0,1
31,42,0,1
31,43,0,1
31,44,0,1
31,43,0,1
31,0,87,0
31,34,0,1
31,34,93,0
31,0,78,0
31,0,83,0
31,0,72,0
31,0,75,0
31,0,78,0
31,0,58,1
31,0,0,1
31,49,0,1
31,38,0,1
31,0,0,1
31,0,90,0
31,0,86,0
31,0,84,0
31,21,0,1
31,15,0,1
31,5,0,1
31,43,0,1
31,55,67,1
31,56,0,1
31,58,0,1
31,57,0,1
31,55,0,1
31,55,0,1
31,54,0,1
31,56,0,1
31,55,2,1
31,57,4,1
31,57,0,1
31,53,0,1
31,56,0,1
31,55,0,1
31,57,0,1
31,55,0,1
31,54,0,1
31,56,0,1
31,54,0,1
31,57,0,1
31,55,0,1
31,56,0,1
31,54,0,1
31,56,0,1
31,55,0,1
31,57,0,1
31,55,0,1
31,57,0,1
31,56,52,1
31,54,0,1
31,53,0,1
31,57,0,1
31,54,0,1
31,56,0,1
31,54,0,1
31,55,0,1
31,55,1,1
31,55,0,1
31,56,0,1
31,53,0,1
31,52,0,1
31,55,0,1
31,52,0,1
31,55,0,1
31,53,0,1
31,54,0,1
31,53,0,1
31,54,9,1
31,56,0,1
31,53,6,1
31,55,0,1
31,52,0,1
31,55,0,1
31,53,0,1
31,53,0,1
31,55,0,1
31,54,0,1
31,52,0,1
31,53,0,1
31,52,0,1
31,52,37,1
31,55,0,1
31,54,0,1
31,52,0,1
31,53,0,1
31,51,0,1
31,55,0,1
31,52,0,1
31,53,0,1
31,52,0,1
31,54,0,1
31,53,59,1
31,54,0,1
31,51,0,1
31,54,0,1
31,56,0,1
31,52,0,1
31,54,0,1
31,52,8,1
31,50,0,1
31,55,0,1
31,52,0,1
31,50,0,1
31,52,0,1
31,51,0,1
31,53,0,1
31,51,0,1
31,53,0,1
31,54,0,1
31,50,0,1
31,52,0,1
31,51,0,1
31,53,0,1
31,53,70,0
31,50,0,1
31,50,0,1
31,53,0,1
31,53,0,1
31,50,0,1
31,54,0,1
31,52,0,1
31,53,0,1
31,51,0,1
31,52,0,1
31,50,0,1
31,50,0,1
31,49,0,1
31,51,73,0
31,51,0,1
31,53,0,1
31,53,7,1
31,51,0,1
31,50,0,1
31,53,0,1
31,52,0,1
31,48,0,1
31,53,0,1
31,49,0,1
31,50,0,1
31,52,0,1
31,51,0,1
31,52,0,1
31,51,12,1
31,49,0,1
31,48,0,1
31,52,0,1
31,51,0,1
31,49,2,1
31,50,0,1
31,48,0,1
31,50,0,1
31,51,0,1
31,49,0,1
31,48,0,1
31,52,0,1
31,48,0,1
31,49,0,1
31,51,0,1
31,48,0,1
31,50,0,1
31,48,0,1
31,50,0,1
31,49,0,1
31,47,0,1
31,50,0,1
31,50,0,1
31,48,0,1
31,49,0,1
31,49,4,1
31,51,1,1
31,50,0,1
31,51,0,1
31,52,0,1
31,48,0,1
31,48,0,1
31,49,0,1
31,46,0,1
31,50,0,1
31,48,0,1
31,47,0,1
31,51,0,1
31,49,0,1
31,61,0,1
31,62,0,1
31,60,0,1
31,61,0,1
31,62,0,1
31,65,0,1
31,63,0,1
31,64,0,1
31,60,0,1
31,64,0,1
31,63,0,1
31,62,0,1
31,61,0,1
31,61,0,1
31,63,0,1
31,62,0,1
31,60,0,1
31,63,0,1
31,61,0,1
31,62,0,1
31,64,0,1
31,64,0,1
31,61,0,1
31,62,0,1
31,60,0,1
31,63,0,1
31,63,0,1
31,61,0,1
31,59,100,0
31,59,100,0
31,63,100,0
31,60,100,0
31,59,100,0
31,62,100,0
31,60,100,0
31,61,100,0
31,62,100,0
31,63,100,0
31,62,100,0
31,65,100,0
31,64,100,0
31,65,100,0
31,63,100,0
31,64,100,0
31,62,100,0
31,64,100,0
31,65,100,0
31,65,100,0
31,62,100,0
31,64,100,0
31,61,100,0
31,64,100,0
31,63,100,0
31,61,100,0
31,62,100,0
31,60,100,0
31,60,100,0
31,60,100,0
31,66,100,0
31,67,100,0
31,69,100,0
31,69,100,0
31,69,100,0
31,65,100,0
31,68,100,0
31,40,100,0
31,24,100,0
31,0,100,0
31,0,100,0
31,0,100,0
31,1,100,0
31,0,100,0
31,0,100,0
31,0,100,0
31,0,100,0
31,0,100,0
31,0,100,0
31,0,100,0
31,1,100,0
31,0,100,0
31,1,100,0
31,2,100,0
31,0,100,0
31,0,100,0
31,5,100,0
31,4,100,0
31,3,100,0
31,1,100,0
31,3,100,0
31,4,100,0
31,2,100,0
31,1,100,0
31,6,100,0
31,2,100,0
31,4,100,0
31,3,100,0
31,6,100,0
31,55,100,0
31,69,100,0
31,71,100,0
31,70,100,0
31,70,100,0
31,69,100,0
31,68,100,0
31,65,100,0
31,63,100,0
31,65,100,0
31,67,100,0
31,54,100,0
31,54,100,0
31,54,100,0
31,57,100,0
31,55,100,0
31,54,100,0
31,54,100,0
31,66,100,0
31,68,100,0
31,80,100,0
31,59,100,0
31,61,100,0
31,59,100,0
31,58,100,0
31,57,100,0
31,60,100,0
31,59,100,0
31,59,100,0
31,59,100,0
31,59,100,0
31,59,100,0
31,62,100,0
31,62,100,0
31,60,100,0
31,59,100,0
31,58,100,0
31,60,100,0
31,58,100,0
31,58,100,0
31,59,100,0
31,59,100,0
31,62,100,0
31,61,100,0
31,62,100,0
31,61,100,0
31,59,100,0
31,60,100,0
31,58,100,0
31,59,100,0
31,58,100,0
31,55,100,0
31,55,100,0
31,53,100,0
31,59,100,0
31,60,100,0
31,61,100,0
31,58,100,0
31,61,100,0
31,61,100,0
31,60,100,0
31,61,100,0
31,61,100,0
31,61,100,0
31,59,100,0
31,61,100,0
31,61,100,0
31,59,100,0
31,59,100,0
31,60,100,0
31,60,100,0
31,60,100,0
31,61,100,0
31,61,100,0
31,61,100,0
31,59,100,0
31,59,100,0
31,60,100,0
31,62,100,0
31,61,100,0
31,59,100,0
31,59,100,0
31,61,100,0
31,59,100,0
31,57,100,0
31,61,100,0
31,61,100,0
31,60,100,0
31,61,100,0
31,59,100,0
31,61,100,0
31,61,100,0
31,60,100,0
31,61,100,0
31,64,100,0
31,63,100,0
31,61,100,0
31,63,100,0
31,63,100,0
31,61,100,0
31,61,100,0
31,60,100,0
31,62,100,0
31,60,100,0
31,61,100,0
31,60,100,0
31,61,100,0
31,62,100,0
31,61,100,0
31,61,100,0
31,60,100,0
31,61,100,0
31,59,100,0
31,60,100,0
31,60,100,0
31,61,100,0
31,61,100,0
31,61,100,0
31,59,100,0
31,58,100,0
31,61,100,0
31,63,100,0
31,60,100,0
31,61,100,0
31,58,100,0
31,61,100,0
31,60,100,0
31,60,100,0
31,60,100,0
31,58,100,0
31,60,100,0
31,60,100,0
31,60,100,0
31,58,100,0
31,59,100,0
31,58,100,0
31,61,100,0
31,59,100,0
31,61,100,0
31,60,100,0
31,62,100,0
31,60,100,0
31,59,100,0
31,60,100,0
31,60,100,0
31,60,100,0
31,60,100,0
31,59,100,0
31,60,100,0
31,60,100,0
31,62,100,0
31,61,100,0
31,60,100,0
31,61,100,0
31,59,100,0
31,61,100,0
31,60,100,0
31,61,100,0
31,60,100,0
31,60,100,0
31,67,100,0
31,62,100,0
31,59,100,0
31,60,100,0
31,58,100,0
31,62,100,0
31,60,100,0
31,59,100,0
31,60,100,0
31,60,100,0
31,58,100,0
31,59,100,0
31,59,100,0
31,60,100,0
31,61,100,0
31,60,100,0
31,61,100,0
31,59,100,0
31,62,100,0
31,60,100,0
31,61,100,0
31,59,100,0
31,60,100,0
31,60,100,0
31,63,100,0
31,60,100,0
31,62,100,0
31,63,100,0
31,60,100,0
31,59,100,0
31,62,100,0
31,62,100,0
31,61,100,0
31,63,100,0
31,63,100,0
31,60,100,0
31,61,100,0
31,62,100,0
31,62,100,0
31,63,100,0
31,62,100,0
31,62,100,0
31,63,100,0
31,62,100,0
31,62,100,0
31,61,100,0
31,62,100,0
31,60,100,0
31,62,100,0
31,60,100,0
31,61,100,0
31,63,100,0
31,52,0,1
31,58,0,1
31,60,0,1
31,57,0,1
31,56,0,1
31,58,0,1
31,54,0,1
31,55,100,0
31,55,100,0
31,54,100,0
31,54,100,0
31,54,100,0
31,53,100,0
31,0,0,1
31,0,0,1
31,0,0,1
31,0,0,1
31,0,0,1
31,0,0,1
31,0,0,1
30,59,100,0
30,60,100,0
30,61,100,0
30,60,100,0
30,61,100,0
30,60,100,0
30,61,100,0
30,60,100,0
30,60,100,0
30,60,100,0
30,60,100,0
30,60,100,0
30,63,100,0
30,63,100,0
30,60,95,0
30,61,95,0
30,61,95,0
30,61,95,0
30,59,95,0
30,59,95,0
30,72,88,0
30,74,88,0
30,75,88,0
30,74,88,0
30,75,88,0
30,76,88,0
30,76,88,0
30,77,88,0
30,60,88,0
30,55,88,0
30,64,88,0
30,65,88,0
30,62,88,0
30,64,88,0
30,64,88,0
30,65,88,0
30,63,88,0
30,65,88,0
30,74,84,0
30,73,84,0
30,73,79,0
30,72,79,0
30,72,79,0
30,72,79,0
30,73,79,0
30,73,79,0
30,73,79,0
30,73,79,0
30,73,79,0
30,72,79,0
30,65,64,1
30,63,64,1
30,47,56,1
30,46,56,1
30,72,49,1
30,0,49,1
30,78,49,1
30,53,49,1
30,54,49,1
30,49,54,1
30,72,100,0
30,73,100,0
30,72,100,0
30,72,100,0
30,71,100,0
30,71,100,0
30,19,100,0
30,46,100,0
30,0,100,0
30,0,100,0
30,0,100,0
30,0,100,0
30,0,100,0
30,79,100,0
30,80,100,0
30,82,100,0
30,82,100,0
30,56,100,0
30,57,100,0
30,57,100,0
30,57,100,0
30,57,100,0
30,56,100,0
30,57,100,0
30,53,100,0
30,71,100,0
30,71,100,0
30,71,100,0
30,69,100,0
30,69,100,0
30,70,100,0
30,67,100,0
30,66,100,0
30,67,100,0
30,66,100,0
30,67,100,0
30,66,100,0
30,65,100,0
30,65,100,0
30,1,100,0
30,3,100,0
30,2,100,0
30,1,100,0
30,3,100,0
30,1,100,0
30,0,100,0
30,1,100,0
30,1,100,0
30,2,100,0
30,1,100,0
30,1,100,0
30,1,100,0
30,3,100,0
30,1,100,0
30,0,100,0
30,1,100,0
30,2,100,0
30,1,100,0
30,3,100,0
30,1,100,0
30,1,100,0
30,1,100,0
30,0,100,0
30,1,100,0
30,2,100,0
30,1,100,0
30,3,100,0
30,1,100,0
30,0,100,0
30,1,100,0
30,5,100,0
30,1,100,0
30,1,100,0
30,1,100,0
30,1,100,0
30,2,100,0
30,3,100,0
30,2,100,0
30,0,100,0
30,1,100,0
30,0,100,0
30,0,100,0
30,0,100,0
30,73,100,0
30,71,100,0
30,66,100,0
30,66,100,0
30,65,100,0
30,67,100,0
30,64,100,0
30,67,100,0
30,65,100,0
30,67,100,0
30,68,100,0
30,67,100,0
30,69,100,0
30,68,100,0
30,66,100,0
30,66,100,0
30,66,100,0
30,68,100,0
30,67,100,0
30,65,100,0
30,64,100,0
30,59,100,0
30,61,100,0
30,60,100,0
30,59,100,0
30,57,100,0
30,56,100,0
30,53,100,0
30,53,100,0
30,51,100,0
30,51,100,0
30,45,100,0
30,18,100,0
30,100,100,0
30,98,100,0
30,100,100,0
30,100,100,0
30,100,100,0
30,100,100,0
30,100,100,0
30,99,100,0
30,100,100,0
30,100,100,0
30,100,100,0
30,100,100,0
30,100,100,0
30,100,100,0
30,99,100,0
30,100,100,0
30,100,100,0
30,99,100,0
30,98,100,0
30,98,100,0
30,97,100,0
30,98,100,0
30,100,100,0
30,95,100,0
30,98,100,0
30,97,100,0
30,100,100,0
30,100,100,0
30,100,100,0
30,100,100,0
30,100,100,0
30,100,100,0
30,100,100,0
30,100,100,0
30,100,100,0
30,100,100,0
30,100,100,0
30,100,100,0
30,100,100,0
30,99,100,0
30,100,100,0
30,100,100,0
30,100,100,0
30,100,100,0
30,100,100,0
30,100,100,0
30,100,100,0
30,100,100,0
30,64,100,0
30,66,82,0
30,66,100,0
30,61,92,0
30,70,83,0
30,72,91,0
30,71,97,0
30,72,87,0
30,70,88,0
30,71,80,0
30,69,76,0
30,70,70,0
30,69,62,1
30,70,78,0
30,71,63,1
30,71,52,1
30,71,57,1
30,71,44,1
30,70,51,1
30,69,64,1
30,69,100,0
30,70,99,0
30,71,99,0
30,72,96,0
30,72,100,0
30,72,100,0
30,72,100,0
30,72,94,0
30,71,89,0
30,70,98,0
30,71,99,0
30,71,82,0
30,72,87,0
30,70,100,0
30,72,90,0
30,72,89,0
30,71,95,0
30,70,98,0
30,71,82,0
30,71,91,0
30,71,100,0
30,67,100,0
30,65,100,0
30,64,100,0
30,63,100,0
30,64,100,0
30,61,100,0
30,60,100,0
30,59,100,0
30,66,100,0
30,67,100,0
30,66,100,0
30,2,100,0
30,3,100,0
30,2,100,0
30,2,99,0
30,4,99,0
30,4,100,0
30,1,100,0
30,2,100,0
30,1,100,0
30,7,100,0
30,4,100,0
30,3,100,0
30,4,100,0
30,7,100,0
30,2,100,0
30,6,100,0
30,5,100,0
30,3,100,0
30,6,100,0
30,1,100,0
30,2,100,0
30,4,100,0
30,1,100,0
30,6,100,0
30,4,100,0
30,0,100,0
30,3,100,0
30,5,100,0
30,1,100,0
30,4,100,0
30,7,100,0
30,2,100,0
30,3,100,0
30,6,100,0
30,5,100,0
30,3,100,0
30,4,100,0
30,1,100,0
30,2,100,0
30,0,100,0
30,3,100,0
30,5,100,0
30,5,100,0
30,3,100,0
30,2,100,0
30,0,100,0
30,1,100,0
30,3,100,0
30,4,100,0
30,0,100,0
30,6,100,0
30,1,100,0
30,0,100,0
30,0,56,1
30,0,62,1
30,0,59,1
30,3,64,1
30,1,54,1
30,5,59,1
30,2,57,1
30,4,52,1
30,3,44,1
30,1,48,1
30,4,47,1
30,0,45,1
30,2,45,1
30,7,57,1
30,4,55,1
30,2,48,1
30,6,58,1
30,2,49,1
30,0,56,1
30,2,59,1
30,0,54,1
30,1,46,1
30,2,54,1
30,3,62,1
30,0,45,1
30,3,55,1
30,0,53,1
30,4,51,1
30,5,46,1
30,3,44,1
30,2,49,1
30,7,46,1
30,5,48,1
30,0,47,1
30,5,51,1
30,3,49,1
30,1,44,1
30,3,39,1
30,2,42,1
30,5,40,1
30,0,47,1
30,3,53,1
30,4,51,1
30,4,55,1
30,1,58,1
30,5,62,1
30,2,100,0
30,0,100,0
30,3,100,0
30,1,100,0
30,4,99,0
30,2,94,0
30,5,73,0
30,6,67,1
30,6,88,0
30,2,85,0
30,0,100,0
30,5,100,0
30,4,100,0
30,1,100,0
30,0,100,0
30,1,97,0
30,0,89,0
30,4,90,0
30,0,87,0
30,0,87,0
30,4,88,0
30,0,80,0
30,0,79,0
30,3,100,0
30,7,72,0
30,5,70,0
30,1,68,1
30,0,69,1
30,0,72,0
30,0,100,0
30,4,100,0
30,2,100,0
30,1,100,0
30,3,71,0
30,0,100,0
30,4,100,0
30,0,62,1
30,0,63,1
30,0,100,0
30,0,94,0
30,5,72,0
30,1,94,0
30,1,93,0
30,2,46,1
30,1,100,0
30,1,65,1
30,0,60,1
30,3,100,0
30,0,91,0
30,0,84,0
30,3,50,1
30,3,51,1
30,0,63,1
30,0,94,0
30,0,94,0
30,5,84,0
30,2,54,1
30,4,62,1
30,0,99,0
30,1,56,1
30,0,100,0
30,3,92,0
30,3,61,1
30,1,63,1
30,1,58,1
30,4,59,1
30,4,52,1
30,0,58,1
30,5,50,1
30,1,54,1
30,5,100,0
30,0,100,0
30,5,100,0
30,0,99,0
30,1,91,0
30,2,91,0
30,3,100,0
30,0,81,0
30,5,86,0
30,5,35,1
30,0,63,1
30,0,50,1
30,0,69,1
30,4,46,1
30,1,51,1
30,6,54,1
30,5,48,1
30,3,43,1
30,0,54,1
30,3,100,0
30,0,100,0
30,0,99,0
30,3,96,0
30,0,84,0
30,0,34,1
30,0,92,0
30,3,89,0
30,0,58,1
30,0,58,1
30,0,98,0
30,1,99,0
30,0,72,0
30,0,76,0
30,3,81,0
30,4,77,0
30,0,52,1
30,0,55,1
30,0,89,0
30,0,76,0
30,0,65,1
30,1,63,1
30,2,58,1
30,0,61,1
30,0,55,1
30,0,57,1
30,2,60,1
30,0,47,1
30,0,100,0
30,0,99,0
30,0,85,0
30,1,53,1
30,0,24,1
30,0,56,1
30,0,55,1
30,0,100,0
30,2,90,0
30,2,68,1
30,0,43,1
30,0,89,0
30,0,64,1
30,5,90,0
30,0,80,0
30,3,79,0
30,2,69,1
30,0,85,0
30,3,94,0
30,0,97,0
30,3,100,0
30,6,90,0
30,5,89,0
30,6,79,0
30,7,78,0
30,1,0,1
30,3,86,0
30,3,88,0
30,3,0,1
30,5,83,0
30,4,0,1
30,1,87,0
30,2,97,0
30,3,90,0
30,3,82,0
30,0,83,0
30,4,92,0
30,2,96,0
30,2,94,0
30,2,93,0
30,2,95,0
30,2,82,0
30,0,0,1
30,0,74,0
30,2,0,1
30,3,77,0
30,2,66,1
30,0,83,0
30,0,77,0
30,0,0,1
30,1,0,1
30,4,0,1
30,3,0,1
30,2,0,1
30,3,0,1
30,0,0,1
30,2,0,1
30,2,100,0
30,3,100,0
30,0,100,0
30,0,100,0
30,3,0,1
30,5,100,0
30,1,100,0
30,2,100,0
30,4,100,0
30,3,100,0
30,3,100,0
30,0,100,0
30,1,100,0
30,7,100,0
30,5,100,0
30,1,100,0
30,0,99,0
30,0,100,0
30,3,100,0
30,4,100,0
30,5,98,0
30,0,100,0
30,4,97,0
30,3,100,0
30,1,99,0
30,1,100,0
30,2,100,0
30,0,0,1
30,0,100,0
30,1,98,0
30,2,93,0
30,1,96,0
30,1,100,0
30,5,98,0
30,4,100,0
30,4,0,1
30,3,100,0
30,0,100,0
30,1,100,0
30,3,88,0
30,0,100,0
30,0,97,0
30,0,94,0
30,2,94,0
30,1,96,0
30,3,100,0
30,0,98,0
30,0,0,1
30,1,91,0
30,0,78,0
30,1,88,0
30,5,94,0
30,2,95,0
30,0,78,0
30,2,96,0
30,0,99,0
30,0,91,0
30,0,81,0
30,1,77,0
30,0,69,1
30,0,46,1
30,0,91,0
30,1,73,0
30,3,90,0
30,0,85,0
30,0,100,0
30,0,98,0
30,2,100,0
30,0,100,0
30,0,92,0
30,2,100,0
30,0,99,0
30,0,86,0
30,1,94,0
30,0,80,0
30,0,80,0
30,0,62,1
30,1,93,0
30,0,86,0
30,0,74,0
30,1,74,0
30,0,34,1
30,0,88,0
30,0,100,0
30,0,89,0
30,2,89,0
30,0,100,0
30,1,100,0
30,0,100,0
30,3,100,0
30,1,100,0
30,2,100,0
30,5,100,0
30,4,100,0
30,0,100,0
30,3,100,0
30,2,100,0
30,4,100,0
30,1,100,0
30,4,100,0
30,0,100,0
30,5,96,0
30,1,100,0
30,5,100,0
30,3,94,0
30,4,97,0
30,0,91,0
30,0,96,0
30,0,93,0
30,3,96,0
30,2,94,0
30,4,98,0
30,1,88,0
30,0,98,0
30,0,91,0
30,3,100,0
30,2,88,0
30,4,92,0
30,4,96,0
30,1,94,0
30,0,89,0
30,4,94,0
30,0,92,0
30,0,81,0
30,2,95,0
30,0,88,0
30,1,95,0
30,1,89,0
30,0,88,0
30,0,93,0
30,0,95,0
30,2,100,0
30,0,100,0
30,0,94,0
30,6,93,0
30,7,94,0
30,6,92,0
30,0,84,0
30,0,90,0
30,0,92,0
30,2,93,0
30,3,75,0
30,1,87,0
30,1,91,0
30,2,84,0
30,0,91,0
30,0,91,0
30,0,100,0
30,3,90,0
30,6,90,0
30,0,89,0
30,1,0,1
30,0,87,0
30,2,88,0
30,0,81,0
30,3,82,0
30,0,88,0
30,1,79,0
30,0,97,0
30,2,92,0
30,3,90,0
30,4,92,0
30,0,85,0
30,2,77,0
30,2,74,0
30,1,62,1
30,3,63,1
30,0,62,1
30,3,81,0
30,3,78,0
30,2,73,0
30,3,75,0
30,0,87,0
30,0,89,0
30,2,80,0
30,2,68,1
30,3,68,1
30,5,94,0
30,4,100,0
30,6,100,0
30,1,100,0
30,5,100,0
30,1,100,0
30,4,100,0
30,0,100,0
30,5,100,0
30,0,96,0
30,5,98,0
30,7,100,0
30,6,97,0
30,6,92,0
30,6,92,0
30,2,100,0
30,5,100,0
30,0,100,0
30,3,95,0
30,1,94,0
30,0,94,0
30,2,97,0
30,0,93,0
30,1,95,0
30,2,99,0
30,1,86,0
30,1,89,0
30,3,90,0
30,6,100,0
30,4,100,0
30,8,100,0
30,2,100,0
30,3,100,0
30,4,99,0
30,0,89,0
30,0,86,0
30,2,98,0
30,2,84,0
30,1,85,0
30,5,84,0
30,5,79,0
30,5,92,0
30,0,93,0
30,1,78,0
30,4,80,0
30,1,80,0
30,4,83,0
30,0,74,0
30,0,81,0
30,2,71,0
30,2,75,0
30,1,85,0
30,0,77,0
30,3,94,0
30,6,97,0
30,1,96,0
30,1,96,0
30,0,89,0
30,5,100,0
30,0,90,0
30,3,94,0
30,1,93,0
30,6,90,0
30,3,100,0
30,6,100,0
30,2,94,0
30,4,100,0
30,5,100,0
30,0,96,0
30,3,92,0
30,3,86,0
30,3,97,0
30,2,85,0
30,5,90,0
30,0,95,0
30,3,85,0
30,5,89,0
30,0,87,0
30,5,86,0
30,2,84,0
30,0,82,0
30,6,87,0
30,3,91,0
30,3,79,0
30,3,86,0
30,4,89,0
30,5,73,0
30,1,69,1
30,4,74,0
30,1,84,0
30,1,81,0
30,2,75,0
30,0,83,0
30,3,83,0
30,1,99,0
30,0,100,0
30,1,57,1
30,2,100,0
30,5,100,0
30,0,100,0
30,2,100,0
30,1,100,0
30,3,100,0
30,0,99,0
30,3,100,0
30,0,100,0
30,4,88,0
30,5,95,0
30,3,88,0
30,0,94,0
30,2,80,0
30,0,71,0
30,4,62,1
30,3,0,1
30,2,16,1
30,0,52,1
30,0,100,0
30,0,94,0
30,0,89,0
30,2,89,0
30,0,80,0
30,4,88,0
30,0,88,0
30,2,95,0
30,0,87,0
30,0,97,0
30,3,97,0
30,0,95,0
30,3,93,0
30,3,89,0
30,1,81,0
30,0,88,0
30,0,93,0
30,4,86,0
30,0,99,0
30,3,80,0
30,4,100,0
30,0,100,0
30,0,91,0
30,5,84,0
30,0,94,0
30,3,88,0
30,0,84,0
30,0,90,0
30,2,71,0
30,0,97,0
30,4,88,0
30,0,94,0
30,3,95,0
30,5,75,0
30,5,89,0
30,2,71,0
30,5,76,0
30,5,37,1
30,6,64,1
30,0,89,0
30,0,100,0
30,3,100,0
30,1,92,0
30,3,84,0
30,6,95,0
30,2,79,0
30,6,81,0
30,2,0,1
30,2,95,0
30,57,100,0
30,57,100,0
30,56,0,1
30,57,0,1
30,55,0,1
30,58,0,1
30,58,0,1
30,57,0,1
30,58,0,1
30,60,0,1
30,56,0,1
30,59,0,1
30,58,0,1
30,59,71,0
30,70,0,1
30,67,0,1
30,66,0,1
30,69,0,1
30,69,0,1
30,67,0,1
30,66,0,1
30,67,0,1
30,69,0,1
30,68,0,1
30,67,0,1
30,69,0,1
30,65,0,1
30,66,0,1
30,64,0,1
30,65,0,1
30,67,0,1
30,64,0,1
30,66,0,1
30,63,0,1
30,65,0,1
30,65,0,1
30,67,0,1
30,67,93,0
30,67,0,1
30,66,0,1
30,64,0,1
30,65,0,1
30,66,0,1
30,65,0,1
30,62,0,1
30,67,0,1
30,65,0,1
30,64,0,1
30,64,0,1
30,66,0,1
30,62,0,1
30,65,53,1
30,64,0,1
30,63,0,1
30,64,0,1
30,65,0,1
30,64,0,1
30,63,0,1
30,64,0,1
30,63,58,1
30,63,0,1
30,44,100,0
30,41,98,0
30,41,100,0
30,43,0,1
30,43,100,0
30,43,100,0
30,42,0,1
30,40,0,1
30,41,0,1
30,42,0,1
30,42,100,0
30,44,0,1
30,43,100,0
30,44,100,0
30,44,100,0
30,41,65,1
30,43,82,0
30,47,0,1
30,45,0,1
30,46,0,1
30,47,0,1
30,45,0,1
30,44,0,1
30,46,0,1
30,44,0,1
30,45,3,1
30,43,0,1
30,44,0,1
30,44,0,1
30,46,0,1
30,42,56,1
30,42,3,1
30,44,4,1
30,43,4,1
30,42,0,1
30,42,0,1
30,43,0,1
30,41,0,1
30,42,0,1
30,43,0,1
30,43,0,1
30,40,0,1
30,42,0,1
30,44,0,1
30,41,0,1
30,42,4,1
30,41,1,1
30,44,41,1
30,41,0,1
30,43,0,1
30,43,0,1
30,42,0,1
30,55,0,1
30,56,0,1
30,57,0,1
30,55,4,1
30,56,0,1
30,54,0,1
30,58,0,1
30,54,0,1
30,58,0,1
30,56,0,1
30,55,0,1
30,56,0,1
30,57,0,1
30,54,0,1
30,51,59,1
30,51,0,1
30,51,0,1
30,48,0,1
30,49,0,1
30,48,0,1
30,49,2,1
30,47,0,1
30,50,0,1
30,51,0,1
30,46,0,1
30,50,0,1
30,50,1,1
30,47,0,1
30,48,0,1
30,49,0,1
30,46,0,1
30,49,0,1
30,50,0,1
30,46,0,1
30,48,0,1
30,47,0,1
30,49,0,1
30,48,0,1
30,46,0,1
30,47,0,1
30,48,0,1
30,50,0,1
30,49,0,1
30,46,0,1
30,51,0,1
30,47,0,1
30,46,0,1
30,50,0,1
30,47,0,1
30,46,83,0
30,49,0,1
30,47,0,1
30,50,0,1
30,49,0,1
30,46,0,1
30,47,0,1
30,45,0,1
30,49,0,1
30,46,0,1
30,49,0,1
30,47,0,1
30,46,0,1
30,47,0,1
30,48,0,1
30,44,0,1
30,48,0,1
30,47,0,1
30,49,0,1
30,46,0,1
30,48,0,1
30,47,0,1
30,46,0,1
30,45,0,1
30,47,0,1
30,45,0,1
30,46,0,1
30,49,0,1
30,48,0,1
30,47,0,1
30,48,9,1
30,46,0,1
30,45,0,1
30,48,0,1
30,49,0,1
30,44,0,1
30,44,0,1
30,47,0,1
30,46,0,1
30,48,0,1
30,45,77,0
30,46,0,1
30,47,0,1
30,45,0,1
30,48,0,1
30,63,0,1
30,61,0,1
30,62,0,1
30,61,0,1
30,62,0,1
30,64,0,1
30,63,0,1
30,60,0,1
30,61,0,1
30,62,0,1
30,61,0,1
30,63,0,1
30,63,0,1
30,62,0,1
30,65,0,1
30,61,0,1
